25.3	0	0	0	0	0	0	0	0	0	0	0	0
25.4	0	0	0	0	0	0	0	0	0	0	0	0
25.5	0	0	0	0	0	0	0	0	0	0	0	0
25.6	0	0	0	0	0	0	0	0	0	0	0	0
25.7	0	0	0	0	0	0	0	0	0	0	0	0
25.8	0	0	0	0	0	0	0	0	0	0	0	0
25.9	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0	0
26.1	0	0	0	0	0	0	0	0	0	0	0	0
26.2	0	0	0	0	0	0	0	0	0	0	0	0
26.3	0	0	0	0	0	0	0	0	0	0	0	0
26.4	0	0	0	0	0	0	0	0	0	0	0	0
26.5	0	0	0	0	0	0	0	0	0	0	0	0
26.6	0	0	0	0	0	0	0	0	0	0	0	0
26.7	0	0	0	0	0	0	0	0	0	0	0	0
26.8	0	0	0	0	0	0	0	0	0	0	0	0
26.9	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0
27.1	0	0	0	0	0	0	0	0	0	0	0	0
27.2	0	0	0	0	0	0	0	0	0	0	0	0
27.3	0	0	0	0	0	0	0	0	0	0	0	0
27.4	0	0	0	0	0	0	0	0	0	0	0	0
27.5	0	0	0	0	0	0	0	0	0	0	0	0
27.6	0	0	0	0	0	0	0	0	0	0	0	0
27.7	0	0	0	0	0	0	0	0	0	0	0	0
27.8	0	0	0	0	0	0	0	0	0	0	0	0
27.9	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0
28.1	0	0	0	0	0	0	0	0	0	0	0	0
28.2	0	0	0	0	0	0	0	0	0	0	0	0
28.3	0	0	0	0	0	0	0	0	0	0	0	0
28.4	0	0	0	0	0	0	0	0	0	0	0	0
28.5	0	0	0	0	0	0	0	0	0	0	0	0
28.6	0	0	0	0	0	0	0	0	0	0	0	0
28.7	0	0	0	0	0	0	0	0	0	0	0	0
28.8	0	0	0	0	0	0	0	0	0	0	0	0
28.9	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0
29.1	0	0	0	0	0	0	0	0	0	0	0	0
29.2	0	0	0	0	0	0	0	0	0	0	0	0
29.3	0	0	0	0	0	0	0	0	0	0	0	0
29.4	0	0	0	0	0	0	0	0	0	0	0	0
29.5	0	0	0	0	0	0	0	0	0	0	0	0
29.6	0	0	0	0	0	0	0	0	0	0	0	0
29.7	0	0	0	0	0	0	0	0	0	0	0	0
29.8	0	0	0	0	0	0	0	0	0	0	0	0
29.9	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0
30.1	0	0	0	0	0	0	0	0	0	0	0	0
30.2	0	0	0	0	0	0	0	0	0	0	0	0
30.3	0	0	0	0	0	0	0	0	0	0	0	0
30.4	0	0	0	0	0	0	0	0	0	0	0	0
30.5	0	0	0	0	0	0	0	0	0	0	0	0
30.6	0	0	0	0	0	0	0	0	0	0	0	0
30.7	0	0	0	0	0	0	0	0	0	0	0	0
30.8	0	0	0	0	0	0	0	0	0	0	0	0
30.9	0	0	0	0	0	0	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	0	0	0	0
31.1	0	0	0	0	0	0	0	0	0	0	0	0
31.2	0	0	0	0	0	0	0	0	0	0	0	0
31.3	0	0	0	0	0	0	0	0	0	0	0	0
31.4	0	0	0	0	0	0	0	0	0	0	0	0
31.5	0	0	0	0	0	0	0	0	0	0	0	0
31.6	0	0	0	0	0	0	0	0	0	0	0	0
31.7	0	0	0	0	0	0	0	0	0	0	0	0
31.8	0	0	0	0	0	0	0	0	0	0	0	0
31.9	0	0	0	0	0	0	0	0	0	0	0	0
32	0	0	0	0	0	0	0	0	0	0	0	0
32.1	0	0	0	0	0	0	0	0	0	0	0	0
32.2	0	0	0	0	0	0	0	0	0	0	0	0
32.3	0	0	0	0	0	0	0	0	0	0	0	0
32.4	0	0	0	0	0	0	0	0	0	0	0	0
32.5	0	0	0	0	0	0	0	0	0	0	0	0
32.6	0	0	0	0	0	0	0	0	0	0	0	0
32.7	0	0	0	0	0	0	0	0	0	0	0	0
32.8	0	0	0	0	0	0	0	0	0	0	0	0
32.9	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0
33.1	0	0	0	0	0	0	0	0	0	0	0	0
33.2	0	0	0	0	0	0	0	0	0	0	0	0
33.3	0	0	0	0	0	0	0	0	0	0	0	0
33.4	0	0	0	0	0	0	0	0	0	0	0	0
33.5	0	0	0	0	0	0	0	0	0	0	0	0
33.6	0	0	0	0	0	0	0	0	0	0	0	0
33.7	0	0	0	0	0	0	0	0	0	0	0	0
33.8	0	0	0	0	0	0	0	0	0	0	0	0
33.9	0	0	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0	0
34.1	0	0	0	0	0	0	0	0	0	0	0	0
34.2	0	0	0	0	0	0	0	0	0	0	0	0
34.3	0	0	0	0	0	0	0	0	0	0	0	0
34.4	0	0	0	0	0	0	0	0	0	0	0	0
34.5	0	0	0	0	0	0	0	0	0	0	0	0
34.6	0	0	0	0	0	0	0	0	0	0	0	0
34.7	0	0	0	0	0	0	0	0	0	0	0	0
34.8	0	0	0	0	0	0	0	0	0	0	0	0
34.9	0	0	0	0	0	0	0	0	0	0	0	0
35	0	0	0	0	0	0	0	0	0	0	0	0
35.1	0	0	0	0	0	0	0	0	0	0	0	0
35.2	0	0	0	0	0	0	0	0	0	0	0	0
35.3	0	0	0	0	0	0	0	0	0	0	0	0
35.4	0	0	0	0	0	0	0	0	0	0	0	0
35.5	0	0	0	0	0	0	0	0	0	0	0	0
35.6	0	0	0	0	0	0	0	0	0	0	0	0
35.7	0	0	0	0	0	0	0	0	0	0	0	0
35.8	0	0	0	0	0	0	0	0	0	0	0	0
35.9	0	0	0	0	0	0	0	0	0	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0	0
